scientificName	year	month	day	decimalLatitude	decimalLongitude	url	kingdom	phylum	class	order	family	genus	vernacularName	country
Arianta arbustorum	2023.0	4.0	29.0	56.497	27.316731	https://inaturalist-open-data.s3.amazonaws.com/photos/272752313/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Latvia
Monacha cantiana	2021.0	10.0	9.0	53.15	4.8	https://observation.org/photos/43653090.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Monacha	['kentish snail']	Netherlands
Theba pisana	2024.0	11.0	2.0	52.3	4.45	https://observation.org/photos/108220354.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	"['white italian snail'#'pisana helix'#'spanish snail'#'dune snail'#'white garden snail'#'banded snail'#'white snail'#'sand hill snail'#'mediterranean coastal snail'#'sandhill snail']"	Netherlands
Helix pomatia	2023.0	4.0	8.0	50.964265	11.04122	https://observation.org/photos/63939474.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Hygromia cinctella	2021.0	10.0	18.0	52.3	5.6	https://observation.org/photos/43953703.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Hygromia	['girdled snail']	Netherlands
Helix pomatia	2024.0	7.0	25.0	52.85	6.15	https://observation.org/photos/99081743.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Netherlands
Cepaea nemoralis	2022.0	6.0	30.0	51.95	5.3	https://observation.org/photos/53244489.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Monacha cantiana	2024.0	6.0	29.0	52.3	5.0	https://observation.org/photos/95915423.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Monacha	['kentish snail']	Netherlands
Otala punctata	2023.0	11.0	30.0	36.739531	-3.529092	https://observation.org/photos/81809574.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Otala	"['freckled edible snail'#'spanish snail']"	Spain
Otala punctata	2019.0	2.0	11.0	41.42927	1.022331	https://observation.org/photos/102268146.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Otala	"['freckled edible snail'#'spanish snail']"	Spain
Theba pisana	2023.0	5.0	27.0	50.846432	1.585531	https://observation.org/photos/67438987.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	"['white italian snail'#'pisana helix'#'spanish snail'#'dune snail'#'white garden snail'#'banded snail'#'white snail'#'sand hill snail'#'mediterranean coastal snail'#'sandhill snail']"	France
Eobania vermiculata	2017.0	5.0	7.0	39.871013	-0.409584	https://observation.org/photos/102258193.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Arianta arbustorum	2024.0	8.0	26.0	52.270824	10.587166	https://inaturalist-open-data.s3.amazonaws.com/photos/424269357/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Germany
Helix pomatia	2022.0	6.0	30.0	58.395908	13.606992	https://observation.org/photos/53284329.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Sweden
Arianta arbustorum	2021.0	8.0	7.0	54.41755	9.494628	https://observation.org/photos/55280498.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Germany
Hygromia cinctella	2017.0	4.0	3.0	51.8	5.8	https://observation.org/photos/13093643.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Hygromia	['girdled snail']	Netherlands
Cepaea hortensis	2024.0	7.0	24.0	46.765971	14.009896	https://observation.org/photos/99025612.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	Austria
Cepaea nemoralis	2018.0	4.0	26.0	52.35	4.6	https://observation.org/photos/16511947.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Xeroplexa intersecta	2022.0	9.0	30.0	47.489745	2.320355	https://observation.org/photos/58749543.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Xeroplexa	"['wrinkled snail'#'wrinkled helicellid']"	France
Cornu aspersum	2020.0	6.0	28.0	52.1	5.25	https://observation.org/photos/28325621.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu	"['brown garden snail'#'speckled escargot'#'garden snail']"	Netherlands
Monacha cantiana	2024.0	5.0	23.0	51.45	3.9	https://observation.org/photos/91487798.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Monacha	['kentish snail']	Netherlands
Eobania vermiculata	2013.0	6.0	7.0	38.456496	-0.579422	https://observation.org/photos/102230949.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Hygromia cinctella	2023.0	5.0	11.0	52.35	4.9	https://observation.org/photos/66002904.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Hygromia	['girdled snail']	Netherlands
Cepaea nemoralis	2017.0	9.0	29.0	52.3	5.05	https://observation.org/photos/15070320.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Theba pisana	2022.0	10.0	26.0	37.16399	-8.621632	https://observation.org/photos/60673885.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	"['white italian snail'#'pisana helix'#'spanish snail'#'dune snail'#'white garden snail'#'banded snail'#'white snail'#'sand hill snail'#'mediterranean coastal snail'#'sandhill snail']"	Portugal
Helminthoglypta tudiculata	2019.0	2.0	17.0	34.176576	-118.097427	https://inaturalist-open-data.s3.amazonaws.com/photos/31624151/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Xanthonychidae	Helminthoglypta	"['southern calif'#'nia shoulderband snail'#'southern calif'#'nia shoulderband']"	United States
Bradybaena similaris	2024.0	4.0	28.0	-23.436378	-46.738472	https://inaturalist-open-data.s3.amazonaws.com/photos/373040800/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Bradybaena	"['asian tramp snail'#'asian tramp snai']"	Brazil
Eobania vermiculata	2024.0	3.0	24.0	42.364228	-1.430948	https://observation.org/photos/85857347.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Eobania vermiculata	2018.0	9.0	26.0	41.537316	0.608391	https://observation.org/photos/102266196.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Helix pomatia	2023.0	6.0	15.0	50.384888	30.503746	https://observation.org/photos/69194708.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Ukraine
Cepaea hortensis	2021.0	7.0	7.0	50.925285	-1.010141	https://inaturalist-open-data.s3.amazonaws.com/photos/141856779/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	United Kingdom
Arianta arbustorum	2022.0	4.0	25.0	52.1	5.1	https://observation.org/photos/48385367.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Netherlands
Helix lucorum	2022.0	4.0	22.0	41.063687	29.029874	https://inaturalist-open-data.s3.amazonaws.com/photos/190020542/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['luc'#'um helix'#'turkish snail']"	Turkey
Cepaea hortensis	2021.0	6.0	7.0	52.15	4.4	https://observation.org/photos/36887879.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	Netherlands
Eobania vermiculata	2023.0	4.0	14.0	41.912914	15.713765	https://inaturalist-open-data.s3.amazonaws.com/photos/280932873/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Italy
Otala punctata	2012.0	2.0	24.0	41.245453	1.489753	https://observation.org/photos/102214339.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Otala	"['freckled edible snail'#'spanish snail']"	Spain
Helix pomatia	2024.0	6.0	18.0	53.210362	10.373042	https://observation.org/photos/109500067.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Cornu aspersum	2024.0	5.0	31.0	52.5	5.45	https://observation.org/photos/92297960.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu	"['brown garden snail'#'speckled escargot'#'garden snail']"	Netherlands
Arianta arbustorum	2020.0	4.0	25.0	52.45	4.6	https://observation.org/photos/26058683.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Netherlands
Helix pomatia	2024.0	8.0	1.0	51.568645	36.084923	https://inaturalist-open-data.s3.amazonaws.com/photos/414516167/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Russia
Fruticicola fruticum	2022.0	8.0	15.0	54.455659	25.472952	https://inaturalist-open-data.s3.amazonaws.com/photos/231466216/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Fruticicola	['bush snail']	Lithuania
Zachrysia provisoria	2020.0	6.0	7.0	25.981084	-80.225024	https://inaturalist-open-data.s3.amazonaws.com/photos/111727833/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Zachrysiidae	Zachrysia	['cuban brown snail']	United States
Arianta arbustorum	2021.0	5.0	28.0	55.16692	22.212893	https://inaturalist-open-data.s3.amazonaws.com/photos/132195345/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta	"['plantation arianta'#'copse snail']"	Lithuania
Cantareus apertus	2023.0	12.0	9.0	39.242521	9.305141	https://inaturalist-open-data.s3.amazonaws.com/photos/339995260/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cantareus	"['green escargot'#'green garden snail']"	Italy
Helix lucorum	2022.0	3.0	5.0	41.063133	29.030047	https://inaturalist-open-data.s3.amazonaws.com/photos/181778774/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['luc'#'um helix'#'turkish snail']"	Turkey
Helix lucorum	2024.0	6.0	8.0	40.652634	23.101781	https://inaturalist-open-data.s3.amazonaws.com/photos/392408560/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['luc'#'um helix'#'turkish snail']"	Greece
Theba pisana	2024.0	9.0	22.0	51.35	3.35	https://observation.org/photos/105057698.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	"['white italian snail'#'pisana helix'#'spanish snail'#'dune snail'#'white garden snail'#'banded snail'#'white snail'#'sand hill snail'#'mediterranean coastal snail'#'sandhill snail']"	Netherlands
Cepaea nemoralis	2022.0	7.0	7.0	52.05	4.95	https://observation.org/photos/53801514.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Monacha cantiana	2019.0	3.0	31.0	52.35	4.5	https://observation.org/photos/20066675.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Monacha	['kentish snail']	Netherlands
Cornu aspersum	2021.0	10.0	22.0	-34.053275	18.456626	https://inaturalist-open-data.s3.amazonaws.com/photos/164809412/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu	"['brown garden snail'#'speckled escargot'#'garden snail']"	South Africa
Cepaea nemoralis	2024.0	6.0	22.0	52.15	4.45	https://observation.org/photos/94698498.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Eobania vermiculata	2012.0	10.0	11.0	37.370721	-3.212185	https://observation.org/photos/102225402.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Eobania vermiculata	2023.0	8.0	30.0	37.171353	-3.610085	https://inaturalist-open-data.s3.amazonaws.com/photos/328979678/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Eobania	"['chocolate-band snail'#'vermiculate snail'#'chocolate banded snail'#'vermiculate helix']"	Spain
Lissachatina fulica	2023.0	3.0	25.0	9.946709	76.32494	https://inaturalist-open-data.s3.amazonaws.com/photos/311237851/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Lissachatina	"['giant african land snail'#'giant east african snail'#'african giant snail']"	India
Helminthoglypta tudiculata	2024.0	7.0	26.0	34.17989	-118.096783	https://inaturalist-open-data.s3.amazonaws.com/photos/412151491/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Xanthonychidae	Helminthoglypta	"['southern calif'#'nia shoulderband snail'#'southern calif'#'nia shoulderband']"	United States
Lissachatina fulica	2023.0	8.0	15.0	-9.558178	-35.775803	https://inaturalist-open-data.s3.amazonaws.com/photos/311316842/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Lissachatina	"['giant african land snail'#'giant east african snail'#'african giant snail']"	Brazil
Rumina decollata	2023.0	3.0	16.0	34.474022	-118.621305	https://inaturalist-open-data.s3.amazonaws.com/photos/261159743/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Rumina	['decollate snail']	United States
Bradybaena similaris	2021.0	3.0	22.0	-33.863261	151.065544	https://inaturalist-open-data.s3.amazonaws.com/photos/117348400/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Camaenidae	Bradybaena	"['asian tramp snail'#'asian tramp snai']"	Australia
Cantareus apertus	2019.0	3.0	3.0	37.889542	-122.319953	https://inaturalist-open-data.s3.amazonaws.com/photos/32338684/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cantareus	"['green escargot'#'green garden snail']"	United States
Helix pomatia	2021.0	5.0	30.0	52.310875	9.433227	https://inaturalist-open-data.s3.amazonaws.com/photos/132548876/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Helicina orbiculata	2017.0	8.0	30.0	30.2658	-97.707275	https://inaturalist-open-data.s3.amazonaws.com/photos/10119070/original.jpg	Animalia	Mollusca	Gastropoda	Cycloneritida	Helicinidae	Helicina	['globular drop snail']	United States
Cepaea hortensis	2022.0	11.0	6.0	51.341997	6.386446	https://observation.org/photos/60772304.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	Germany
Cepaea nemoralis	2020.0	8.0	2.0	52.65	5.9	https://observation.org/photos/29571370.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Theba pisana	2024.0	4.0	23.0	52.35	5.15	https://observation.org/photos/88376845.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Theba	"['white italian snail'#'pisana helix'#'spanish snail'#'dune snail'#'white garden snail'#'banded snail'#'white snail'#'sand hill snail'#'mediterranean coastal snail'#'sandhill snail']"	Netherlands
Zachrysia provisoria	2020.0	6.0	2.0	25.814534	-80.304002	https://inaturalist-open-data.s3.amazonaws.com/photos/76619520/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Zachrysiidae	Zachrysia	['cuban brown snail']	United States
Cepaea hortensis	2022.0	4.0	5.0	51.4	6.0	https://observation.org/photos/47538666.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	Netherlands
Xerotricha conspurcata	2024.0	4.0	15.0	36.327579	6.582167	https://inaturalist-open-data.s3.amazonaws.com/photos/366907298/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Xerotricha	['european snail']	Algeria
Helix pomatia	2024.0	7.0	5.0	52.230796	7.745178	https://observation.org/photos/96157131.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Rumina decollata	2022.0	6.0	20.0	36.532107	6.761656	https://inaturalist-open-data.s3.amazonaws.com/photos/207673561/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Rumina	['decollate snail']	Algeria
Xerotricha conspurcata	2021.0	10.0	30.0	40.207113	-5.096106	https://inaturalist-open-data.s3.amazonaws.com/photos/170210483/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Xerotricha	['european snail']	Spain
Xerotricha conspurcata	2021.0	10.0	30.0	40.207113	-5.096106	https://inaturalist-open-data.s3.amazonaws.com/photos/170211019/original.jpeg	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Xerotricha	['european snail']	Spain
Cepaea nemoralis	2023.0	5.0	12.0	45.488933	-73.58914	https://inaturalist-open-data.s3.amazonaws.com/photos/278719338/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Canada
Rumina decollata	2018.0	7.0	13.0	32.732233	-97.391351	https://inaturalist-open-data.s3.amazonaws.com/photos/21293744/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Achatinidae	Rumina	['decollate snail']	United States
Cepaea nemoralis	2021.0	6.0	21.0	51.35	5.4	https://observation.org/photos/37780384.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Helix pomatia	2024.0	7.0	4.0	54.477031	9.878346	https://observation.org/photos/96079727.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Helix pomatia	2023.0	7.0	28.0	52.003862	7.635154	https://observation.org/photos/73319757.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helix	"['edible snail'#'roman snail'#'french escargot'#'burgundy snail'#'escargot']"	Germany
Zachrysia provisoria	2021.0	11.0	9.0	25.721005	-80.279762	https://inaturalist-open-data.s3.amazonaws.com/photos/168245236/original.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Zachrysiidae	Zachrysia	['cuban brown snail']	United States
Xerotricha conspurcata	2020.0	1.0	22.0	40.391712	-3.607515	https://observation.org/photos/102272413.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Geomitridae	Xerotricha	['european snail']	Spain
Cepaea hortensis	2024.0	7.0	15.0	46.887406	13.267155	https://observation.org/photos/97369174.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['white-lipped grove snail'#'garden banded snail'#'white-lipped snail']"	Austria
Otala punctata	2024.0	4.0	28.0	42.676089	-2.931322	https://observation.org/photos/88732207.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Otala	"['freckled edible snail'#'spanish snail']"	Spain
Cepaea nemoralis	2019.0	5.0	10.0	52.5	6.65	https://observation.org/photos/20628013.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cepaea	"['grove snail'#'brown-lipped snail'#'grovesnail'#'banded wood snail']"	Netherlands
Monacha cantiana	2022.0	3.0	29.0	51.35	4.0	https://observation.org/photos/47384160.jpg	Animalia	Mollusca	Gastropoda	Stylommatophora	Hygromiidae	Monacha	['kentish snail']	Netherlands
